evaluation_run_id,timestamp_utc,phase,block,repetition,order_index,parent_experiment,parent_execution_mode,composition_id,comparison_group,binding_mode,component_index,component_name,component_family,proving_system,witness_time_s,prove_time_s,verify_time_s,total_online_time_s,proof_size_bytes,public_size_bytes,verification_ok,binding_ok,status,error
20260728T123050Z_paper_groth16,2026-07-28T12:40:32.778114+00:00,measured,1,6,3,linked_separate_valid_limit_32,separate,valid_limit_b32,commitment_linked,tx_tag,2,linked_valid_limit_limit_32,linked_valid_limit_component,groth16,0.04194617400003153,0.3804841649998707,0.2880583150001712,0.7104886540000734,806,98,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:33.716513+00:00,measured,1,6,4,linked_token_bundle_monolithic_32_depth_16,monolithic,token_bundle_b32_d16,commitment_linked,tx_tag,1,linked_token_bundle_monolithic_32_depth_16,token_policy_bundle,groth16,0.06867003399997884,0.5815795230000731,0.28550608500017916,0.9357556420002311,806,342,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:34.469348+00:00,measured,1,6,5,token_policy_bundle_32_depth_8,monolithic,token_bundle_b32_d8,baseline,shared_witness,1,token_policy_bundle_32_depth_8,token_policy_bundle,groth16,0.04773323499989601,0.43129341700000623,0.2731629830000202,0.7521896349999224,803,261,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:36.849085+00:00,measured,1,6,6,separate_account_budget_32,separate,account_budget_b32,baseline,unbound,1,local_financial_validity_32,local_financial_validity,groth16,0.021334710000019186,0.2958688579999489,0.25298926200002825,0.5701928299999963,804,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:36.849085+00:00,measured,1,6,6,separate_account_budget_32,separate,account_budget_b32,baseline,unbound,2,state_transition_and_conservation_32,state_transition_and_conservation,groth16,0.019958307000024433,0.34632142999998905,0.2792820780000511,0.6455618150000646,803,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:36.849085+00:00,measured,1,6,6,separate_account_budget_32,separate,account_budget_b32,baseline,unbound,3,operating_limit_32,operating_limit,groth16,0.022124126999869986,0.3000180579999778,0.24100416600003882,0.5631463509998866,804,16,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:36.849085+00:00,measured,1,6,6,separate_account_budget_32,separate,account_budget_b32,baseline,unbound,4,privacy_budget_32,privacy_budget,groth16,0.018377612999984194,0.3061682170000495,0.27415652900003806,0.5987023590000717,806,16,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:37.511002+00:00,measured,1,6,7,account_policy_with_privacy_budget_64,monolithic,account_budget_b64,baseline,shared_witness,1,account_policy_with_privacy_budget_64,account_policy_with_privacy_budget,groth16,0.02265846699992835,0.3485104420001335,0.2898626830001376,0.6610315920001995,806,50,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:38.106247+00:00,measured,1,6,8,privacy_budget_64,monolithic,,,none,1,privacy_budget_64,privacy_budget,groth16,0.02277349599989975,0.31258406300003116,0.25926565600002505,0.594623214999956,803,26,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:40.929392+00:00,measured,1,6,9,separate_token_bundle_32_depth_32,separate,token_bundle_b32_d32,baseline,unbound,1,merkle_membership_depth_32,merkle_membership,groth16,0.04797003100020447,0.6957812069999818,0.27712155700010044,1.0208727950002867,809,84,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:40.929392+00:00,measured,1,6,9,separate_token_bundle_32_depth_32,separate,token_bundle_b32_d32,baseline,unbound,2,nullifier_correctness_poseidon,nullifier_correctness,groth16,0.04439545399986855,0.38522402699982194,0.2639380399998572,0.6935575209995477,804,164,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:40.929392+00:00,measured,1,6,9,separate_token_bundle_32_depth_32,separate,token_bundle_b32_d32,baseline,unbound,3,local_financial_validity_32,local_financial_validity,groth16,0.018899112999861245,0.2740236839999852,0.25491172700003517,0.5478345239998816,803,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:40.929392+00:00,measured,1,6,9,separate_token_bundle_32_depth_32,separate,token_bundle_b32_d32,baseline,unbound,4,privacy_budget_32,privacy_budget,groth16,0.018298731000186308,0.2892458619999161,0.25120066100021177,0.5587452540003142,805,16,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:41.575548+00:00,measured,1,6,10,linked_valid_limit_monolithic_32,monolithic,valid_limit_b32,commitment_linked,tx_tag,1,linked_valid_limit_monolithic_32,local_validity_and_operating_limit,groth16,0.04309073600006741,0.3479447560000608,0.2542604300001585,0.6452959220002867,805,98,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:42.222466+00:00,measured,1,6,11,account_policy_core_32,monolithic,account_core_b32,baseline,shared_witness,1,account_policy_core_32,account_policy_core,groth16,0.02391190500020457,0.3465943260000586,0.27579934599998523,0.6463055770002484,807,16,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:43.050623+00:00,measured,1,6,12,merkle_membership_depth_16,monolithic,,,none,1,merkle_membership_depth_16,merkle_membership,groth16,0.04071397899997464,0.5182065089998105,0.268419078000079,0.8273395659998641,804,84,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:43.684007+00:00,measured,1,6,13,nullifier_correctness_poseidon,monolithic,,,none,1,nullifier_correctness_poseidon,nullifier_correctness,groth16,0.03671768599997449,0.3225790799999686,0.27347672900009456,0.6327734950000377,806,164,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:44.291232+00:00,measured,1,6,14,account_policy_with_privacy_budget_16,monolithic,account_budget_b16,baseline,shared_witness,1,account_policy_with_privacy_budget_16,account_policy_with_privacy_budget,groth16,0.023847816999932547,0.3091859410001234,0.2735833819999698,0.6066171400000258,805,21,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:44.906970+00:00,measured,1,6,15,privacy_budget_32,monolithic,,,none,1,privacy_budget_32,privacy_budget,groth16,0.022589250000009997,0.31707590399992114,0.27543892699986827,0.6151040809997994,805,16,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:45.966375+00:00,measured,1,6,16,merkle_membership_depth_32,monolithic,,,none,1,merkle_membership_depth_32,merkle_membership,groth16,0.04599926200012305,0.7196174089999658,0.2930530710000312,1.05866974200012,804,84,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:46.543873+00:00,measured,1,6,17,local_financial_validity_16,monolithic,,,none,1,local_financial_validity_16,local_financial_validity,groth16,0.022059096000020872,0.29515586299999086,0.25964359500017054,0.5768585540001823,807,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:47.151735+00:00,measured,1,6,18,account_policy_with_privacy_budget_32,monolithic,account_budget_b32,baseline,shared_witness,1,account_policy_with_privacy_budget_32,account_policy_with_privacy_budget,groth16,0.02063521800005219,0.30884475499988184,0.2777743519998239,0.607254324999758,804,30,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:47.755167+00:00,measured,1,6,19,operating_limit_16,monolithic,,,none,1,operating_limit_16,operating_limit,groth16,0.021206549999988056,0.30135197799995694,0.28025229299987586,0.6028108209998209,804,12,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:48.335130+00:00,measured,1,6,20,state_transition_and_conservation_64,monolithic,,,none,1,state_transition_and_conservation_64,state_transition_and_conservation,groth16,0.021803960999932315,0.3035982829999284,0.2539569579998897,0.5793592019997504,806,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:51.289181+00:00,measured,1,6,21,linked_separate_token_bundle_32_depth_16,separate,token_bundle_b32_d16,commitment_linked,tx_tag,1,linked_token_bundle_membership_32_depth_16,linked_token_bundle_component,groth16,0.06262865999997302,0.5572320050000599,0.28528212899982464,0.9051427939998575,806,342,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:51.289181+00:00,measured,1,6,21,linked_separate_token_bundle_32_depth_16,separate,token_bundle_b32_d16,commitment_linked,tx_tag,2,linked_token_bundle_nullifier_32_depth_16,linked_token_bundle_component,groth16,0.06660077299989098,0.3947184979999747,0.25744161800002985,0.7187608889998955,801,342,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:51.289181+00:00,measured,1,6,21,linked_separate_token_bundle_32_depth_16,separate,token_bundle_b32_d16,commitment_linked,tx_tag,3,linked_token_bundle_validity_32_depth_16,linked_token_bundle_component,groth16,0.05640347600001405,0.3335011229999054,0.2680872839998756,0.657991882999795,805,342,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:51.289181+00:00,measured,1,6,21,linked_separate_token_bundle_32_depth_16,separate,token_bundle_b32_d16,commitment_linked,tx_tag,4,linked_token_bundle_budget_32_depth_16,linked_token_bundle_component,groth16,0.05526907800003755,0.3341016189999664,0.27820014199983234,0.6675708389998363,807,342,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:51.903107+00:00,measured,1,6,22,local_validity_and_operating_limit_64,monolithic,valid_limit_b64,baseline,shared_witness,1,local_validity_and_operating_limit_64,local_validity_and_operating_limit,groth16,0.03533878799999002,0.31967076699993413,0.2582398900001408,0.613249445000065,808,26,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:53.733316+00:00,measured,1,6,23,separate_account_core_32,separate,account_core_b32,baseline,unbound,1,local_financial_validity_32,local_financial_validity,groth16,0.023956371999929615,0.2886676629998419,0.24653084800002034,0.5591548829997919,807,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:53.733316+00:00,measured,1,6,23,separate_account_core_32,separate,account_core_b32,baseline,unbound,2,state_transition_and_conservation_32,state_transition_and_conservation,groth16,0.024720126000147502,0.31203511799981243,0.28327188799994474,0.6200271319999047,804,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:53.733316+00:00,measured,1,6,23,separate_account_core_32,separate,account_core_b32,baseline,unbound,3,operating_limit_32,operating_limit,groth16,0.023184346000107325,0.33066633799990086,0.2954623050000009,0.6493129890000091,804,16,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:54.320179+00:00,measured,1,6,24,state_transition_and_conservation_16,monolithic,,,none,1,state_transition_and_conservation_16,state_transition_and_conservation,groth16,0.02519401600011406,0.2942840079999769,0.26673681599982046,0.5862148399999114,804,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:54.908640+00:00,measured,1,6,25,state_transition_and_conservation_32,monolithic,,,none,1,state_transition_and_conservation_32,state_transition_and_conservation,groth16,0.021280181000065568,0.3026037189999897,0.2639640980000877,0.587847998000143,804,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:56.138920+00:00,measured,1,6,26,separate_valid_limit_32,separate,valid_limit_b32,baseline,unbound,1,local_financial_validity_32,local_financial_validity,groth16,0.02172955399987586,0.2906898429998819,0.2558881499999188,0.5683075469996766,802,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:56.138920+00:00,measured,1,6,26,separate_valid_limit_32,separate,valid_limit_b32,baseline,unbound,2,operating_limit_32,operating_limit,groth16,0.019245951999891986,0.3474437059999218,0.2941740219998792,0.660863679999693,805,16,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:57.041635+00:00,measured,1,6,27,token_policy_bundle_32_depth_16,monolithic,token_bundle_b32_d16,baseline,shared_witness,1,token_policy_bundle_32_depth_16,token_policy_bundle,groth16,0.0504781259999163,0.5811370569999781,0.27019187500013686,0.9018070580000312,805,260,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:59.364506+00:00,measured,1,6,28,separate_account_budget_16,separate,account_budget_b16,baseline,unbound,1,local_financial_validity_16,local_financial_validity,groth16,0.02165056299986645,0.3093291609998232,0.2588536270000077,0.5898333509996974,803,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:59.364506+00:00,measured,1,6,28,separate_account_budget_16,separate,account_budget_b16,baseline,unbound,2,state_transition_and_conservation_16,state_transition_and_conservation,groth16,0.02003275900005974,0.3117809559998932,0.2575556209999377,0.5893693359998906,808,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:59.364506+00:00,measured,1,6,28,separate_account_budget_16,separate,account_budget_b16,baseline,unbound,3,operating_limit_16,operating_limit,groth16,0.020275835999882474,0.29948642499994094,0.2767337719999432,0.5964960329997666,805,12,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:59.364506+00:00,measured,1,6,28,separate_account_budget_16,separate,account_budget_b16,baseline,unbound,4,privacy_budget_16,privacy_budget,groth16,0.017592454000123325,0.2729981739998948,0.2542307380001603,0.5448213660001784,806,11,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:40:59.946003+00:00,measured,1,6,29,operating_limit_32,monolithic,,,none,1,operating_limit_32,operating_limit,groth16,0.018500033000009353,0.30630928100003985,0.25601402500001313,0.5808233390000623,804,16,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:01.154643+00:00,measured,1,6,30,separate_valid_limit_64,separate,valid_limit_b64,baseline,unbound,1,local_financial_validity_64,local_financial_validity,groth16,0.023683681000193246,0.3055314969999472,0.25130875000013475,0.5805239280002752,804,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:01.154643+00:00,measured,1,6,30,separate_valid_limit_64,separate,valid_limit_b64,baseline,unbound,2,operating_limit_64,operating_limit,groth16,0.023588016999838146,0.32781191499998386,0.27549171299983755,0.6268916449996595,806,26,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:01.729164+00:00,measured,1,6,31,local_financial_validity_64,monolithic,,,none,1,local_financial_validity_64,local_financial_validity,groth16,0.021277693999991243,0.29407987800004776,0.2584954789999756,0.5738530510000146,804,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:02.322708+00:00,measured,1,6,32,privacy_budget_16,monolithic,,,none,1,privacy_budget_16,privacy_budget,groth16,0.0206811689999995,0.2842664459999469,0.28792443699990145,0.5928720519998478,806,11,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:02.964878+00:00,measured,1,6,33,local_validity_and_operating_limit_16,monolithic,valid_limit_b16,baseline,shared_witness,1,local_validity_and_operating_limit_16,local_validity_and_operating_limit,groth16,0.03697721300000012,0.33919138000010207,0.2649976840000363,0.6411662770001385,805,12,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:05.522659+00:00,measured,1,6,34,separate_token_bundle_32_depth_8,separate,token_bundle_b32_d8,baseline,unbound,1,merkle_membership_depth_8,merkle_membership,groth16,0.04245615300010286,0.41485621900005754,0.29144581000014114,0.7487581820003015,808,84,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:05.522659+00:00,measured,1,6,34,separate_token_bundle_32_depth_8,separate,token_bundle_b32_d8,baseline,unbound,2,nullifier_correctness_poseidon,nullifier_correctness,groth16,0.0343564489999153,0.3379531699999916,0.28761500299992804,0.6599246219998349,803,164,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:05.522659+00:00,measured,1,6,34,separate_token_bundle_32_depth_8,separate,token_bundle_b32_d8,baseline,unbound,3,local_financial_validity_32,local_financial_validity,groth16,0.01815007800018975,0.2833395689999634,0.2606174129998635,0.5621070600000166,806,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:05.522659+00:00,measured,1,6,34,separate_token_bundle_32_depth_8,separate,token_bundle_b32_d8,baseline,unbound,4,privacy_budget_32,privacy_budget,groth16,0.019446647999984634,0.2930401839998922,0.2721782460000668,0.5846650779999436,802,16,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:06.119630+00:00,measured,1,6,35,local_financial_validity_32,monolithic,,,none,1,local_financial_validity_32,local_financial_validity,groth16,0.02024131899997883,0.3088357150002139,0.2672562029999881,0.5963332370001808,803,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:08.586655+00:00,measured,1,6,36,separate_account_budget_64,separate,account_budget_b64,baseline,unbound,1,local_financial_validity_64,local_financial_validity,groth16,0.02300251900010153,0.2985949009998876,0.28587423499993747,0.6074716549999266,806,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:08.586655+00:00,measured,1,6,36,separate_account_budget_64,separate,account_budget_b64,baseline,unbound,2,state_transition_and_conservation_64,state_transition_and_conservation,groth16,0.022144880999803718,0.3360199219998776,0.2772219880000648,0.6353867909997462,804,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:08.586655+00:00,measured,1,6,36,separate_account_budget_64,separate,account_budget_b64,baseline,unbound,3,operating_limit_64,operating_limit,groth16,0.022454329999845868,0.3179958949999673,0.30452042700017046,0.6449706519999836,807,26,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:08.586655+00:00,measured,1,6,36,separate_account_budget_64,separate,account_budget_b64,baseline,unbound,4,privacy_budget_64,privacy_budget,groth16,0.021410841000033543,0.2931827439999779,0.26243864300022324,0.5770322280002347,805,26,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:09.176737+00:00,measured,1,6,37,operating_limit_64,monolithic,,,none,1,operating_limit_64,operating_limit,groth16,0.022843942999998035,0.3088756279998961,0.25770181600000797,0.5894213869999021,804,26,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:11.874214+00:00,measured,1,6,38,separate_token_bundle_32_depth_16,separate,token_bundle_b32_d16,baseline,unbound,1,merkle_membership_depth_16,merkle_membership,groth16,0.04049547199997505,0.549321627999916,0.28291498499993395,0.872732084999825,801,84,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:11.874214+00:00,measured,1,6,38,separate_token_bundle_32_depth_16,separate,token_bundle_b32_d16,baseline,unbound,2,nullifier_correctness_poseidon,nullifier_correctness,groth16,0.03633547300000828,0.3497105260000808,0.2824008990000948,0.6684468980001839,806,164,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:11.874214+00:00,measured,1,6,38,separate_token_bundle_32_depth_16,separate,token_bundle_b32_d16,baseline,unbound,3,local_financial_validity_32,local_financial_validity,groth16,0.02039285099999688,0.28307826299987937,0.26191178699991724,0.5653829009997935,804,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:11.874214+00:00,measured,1,6,38,separate_token_bundle_32_depth_16,separate,token_bundle_b32_d16,baseline,unbound,4,privacy_budget_32,privacy_budget,groth16,0.018682884000099875,0.31676932400000624,0.25275344900001073,0.5882056570001168,806,16,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:13.691108+00:00,measured,1,6,39,separate_account_core_64,separate,account_core_b64,baseline,unbound,1,local_financial_validity_64,local_financial_validity,groth16,0.020524923000039053,0.30821097500006545,0.2776313659999232,0.6063672640000277,800,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:13.691108+00:00,measured,1,6,39,separate_account_core_64,separate,account_core_b64,baseline,unbound,2,state_transition_and_conservation_64,state_transition_and_conservation,groth16,0.02516736100005801,0.326527785999815,0.2627366899998833,0.6144318369997563,805,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:13.691108+00:00,measured,1,6,39,separate_account_core_64,separate,account_core_b64,baseline,unbound,3,operating_limit_64,operating_limit,groth16,0.02282981300004394,0.30170036799995614,0.269834942999978,0.5943651239999781,804,26,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:14.284131+00:00,measured,1,6,40,account_policy_core_64,monolithic,account_core_b64,baseline,shared_witness,1,account_policy_core_64,account_policy_core,groth16,0.024587116000020615,0.30512049100002514,0.2626826349999192,0.5923902419999649,807,26,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:16.964161+00:00,measured,1,6,41,linked_separate_account_budget_32,separate,account_budget_b32,commitment_linked,tx_tag,1,linked_account_budget_validity_32,linked_account_budget_component,groth16,0.06138878699994166,0.32534718600004453,0.2714651189999131,0.6582010919998993,805,111,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:16.964161+00:00,measured,1,6,41,linked_separate_account_budget_32,separate,account_budget_b32,commitment_linked,tx_tag,2,linked_account_budget_transition_32,linked_account_budget_component,groth16,0.05752764599992588,0.36484430599989537,0.2939390439998988,0.71631099599972,804,111,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:16.964161+00:00,measured,1,6,41,linked_separate_account_budget_32,separate,account_budget_b32,commitment_linked,tx_tag,3,linked_account_budget_limit_32,linked_account_budget_component,groth16,0.05994832999999744,0.3338403059999564,0.262708185000065,0.6564968210000188,803,111,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:16.964161+00:00,measured,1,6,41,linked_separate_account_budget_32,separate,account_budget_b32,commitment_linked,tx_tag,4,linked_account_budget_budget_32,linked_account_budget_component,groth16,0.057213187000115795,0.3354318350000085,0.2531495610001002,0.6457945830002245,805,111,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:18.026119+00:00,measured,1,6,42,token_policy_bundle_32_depth_32,monolithic,token_bundle_b32_d32,baseline,shared_witness,1,token_policy_bundle_32_depth_32,token_policy_bundle,groth16,0.04848821299992778,0.7216902309999114,0.29110476899995774,1.0612832129997969,805,261,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:19.203596+00:00,measured,1,6,43,separate_valid_limit_16,separate,valid_limit_b16,baseline,unbound,1,local_financial_validity_16,local_financial_validity,groth16,0.022762395999961882,0.27609728099992026,0.2725523770000109,0.571412053999893,805,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:19.203596+00:00,measured,1,6,43,separate_valid_limit_16,separate,valid_limit_b16,baseline,unbound,2,operating_limit_16,operating_limit,groth16,0.020755358999849705,0.30085843300003035,0.28328111299993,0.60489490499981,805,12,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:20.994552+00:00,measured,1,6,44,separate_account_core_16,separate,account_core_b16,baseline,unbound,1,local_financial_validity_16,local_financial_validity,groth16,0.021328702000118938,0.2937075319998712,0.27983371599998463,0.5948699499999748,806,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:20.994552+00:00,measured,1,6,44,separate_account_core_16,separate,account_core_b16,baseline,unbound,2,state_transition_and_conservation_16,state_transition_and_conservation,groth16,0.024104592999947272,0.3311670289999711,0.2650176409999858,0.6202892629999042,807,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:20.994552+00:00,measured,1,6,44,separate_account_core_16,separate,account_core_b16,baseline,unbound,3,operating_limit_16,operating_limit,groth16,0.02455351300000075,0.27923716300006163,0.27010426800006826,0.5738949440001306,806,12,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:21.744546+00:00,measured,1,6,45,merkle_membership_depth_8,monolithic,,,none,1,merkle_membership_depth_8,merkle_membership,groth16,0.04210913499991875,0.41847922200008725,0.2887626250001176,0.7493509820001236,807,84,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:22.333376+00:00,measured,1,6,46,local_validity_and_operating_limit_32,monolithic,valid_limit_b32,baseline,shared_witness,1,local_validity_and_operating_limit_32,local_validity_and_operating_limit,groth16,0.02320355599999857,0.30275160399992274,0.2622481719999996,0.5882033319999209,806,16,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:25.201863+00:00,measured,1,7,1,linked_separate_token_bundle_32_depth_16,separate,token_bundle_b32_d16,commitment_linked,tx_tag,1,linked_token_bundle_membership_32_depth_16,linked_token_bundle_component,groth16,0.061809927000012976,0.5503085169998485,0.2823865929999556,0.8945050369998171,808,342,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:25.201863+00:00,measured,1,7,1,linked_separate_token_bundle_32_depth_16,separate,token_bundle_b32_d16,commitment_linked,tx_tag,2,linked_token_bundle_nullifier_32_depth_16,linked_token_bundle_component,groth16,0.05998048500009645,0.36242951899998843,0.2605774339999698,0.6829874380000547,804,342,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:25.201863+00:00,measured,1,7,1,linked_separate_token_bundle_32_depth_16,separate,token_bundle_b32_d16,commitment_linked,tx_tag,3,linked_token_bundle_validity_32_depth_16,linked_token_bundle_component,groth16,0.05473816799985798,0.32345240200015724,0.26547728500008816,0.6436678550001034,805,342,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:25.201863+00:00,measured,1,7,1,linked_separate_token_bundle_32_depth_16,separate,token_bundle_b32_d16,commitment_linked,tx_tag,4,linked_token_bundle_budget_32_depth_16,linked_token_bundle_component,groth16,0.05763420900007077,0.33103484299999764,0.2547363139999561,0.6434053660000245,806,342,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:25.780614+00:00,measured,1,7,2,local_validity_and_operating_limit_16,monolithic,valid_limit_b16,baseline,shared_witness,1,local_validity_and_operating_limit_16,local_validity_and_operating_limit,groth16,0.0219010650000655,0.2897419959999752,0.26600532500015106,0.5776483860001917,802,12,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:26.342439+00:00,measured,1,7,3,privacy_budget_16,monolithic,,,none,1,privacy_budget_16,privacy_budget,groth16,0.02230816299993421,0.28900916199995663,0.24988387899998088,0.5612012039998717,804,11,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:26.922991+00:00,measured,1,7,4,local_financial_validity_16,monolithic,,,none,1,local_financial_validity_16,local_financial_validity,groth16,0.02195591899999272,0.3017400850001195,0.2561219379999784,0.5798179420000906,804,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:29.195574+00:00,measured,1,7,5,separate_account_budget_16,separate,account_budget_b16,baseline,unbound,1,local_financial_validity_16,local_financial_validity,groth16,0.021825426999839692,0.27562301300008585,0.24145337499999187,0.5389018149999174,807,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:29.195574+00:00,measured,1,7,5,separate_account_budget_16,separate,account_budget_b16,baseline,unbound,2,state_transition_and_conservation_16,state_transition_and_conservation,groth16,0.01804460299990751,0.2962521160000051,0.2774583549999079,0.5917550739998205,803,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:29.195574+00:00,measured,1,7,5,separate_account_budget_16,separate,account_budget_b16,baseline,unbound,3,operating_limit_16,operating_limit,groth16,0.02015810600005352,0.2859956390000207,0.25358570799994595,0.5597394530000201,806,12,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:29.195574+00:00,measured,1,7,5,separate_account_budget_16,separate,account_budget_b16,baseline,unbound,4,privacy_budget_16,privacy_budget,groth16,0.021402653999984977,0.3064496350000354,0.2522136960001262,0.5800659850001466,806,11,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:29.788863+00:00,measured,1,7,6,account_policy_core_16,monolithic,account_core_b16,baseline,shared_witness,1,account_policy_core_16,account_policy_core,groth16,0.019176154000206225,0.2941335699999854,0.27932904699991923,0.5926387710001109,802,12,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:30.385352+00:00,measured,1,7,7,state_transition_and_conservation_32,monolithic,,,none,1,state_transition_and_conservation_32,state_transition_and_conservation,groth16,0.02422834000003604,0.31582435499990424,0.25572504599995227,0.5957777409998926,806,3,True,,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:41:33.263429+00:00,measured,1,7,8,separate_token_bundle_32_depth_32,separate,token_bundle_b32_d32,baseline,unbound,1,merkle_membership_depth_32,merkle_membership,groth16,0.04221923400018568,0.6948919690000821,0.2867943920000471,1.0239055950003149,808,84,True,,ok,
