evaluation_run_id,timestamp_utc,phase,block,repetition,order_index,experiment_name,family,policy_set,architecture,role,bits,merkle_depth,composition_id,comparison_group,binding_mode,execution_mode,component_count,component_names,proving_system,constraints,witness_time_s,prove_time_s,verify_time_s,bundle_check_time_s,total_online_time_s,proof_size_bytes,public_size_bytes,proofs_ok,binding_ok,verification_ok,status,error
20260728T123050Z_paper_groth16,2026-07-28T12:50:05.987139+00:00,measured,2,17,12,separate_valid_limit_64,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,64,,valid_limit_b64,baseline,unbound,separate,2,local_financial_validity_64;operating_limit_64,groth16,532,0.04253586200047721,0.6015164880000157,0.52136462999988,0.0,1.1654169800003729,1610,29,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:06.588372+00:00,measured,2,17,13,operating_limit_32,operating_limit,pi_limit,account,individual_policy,32,,,,none,monolithic,1,operating_limit_32,groth16,172,0.018759452999802306,0.3202019869995638,0.26165280300028826,0.0,0.6006142429996544,808,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:07.138231+00:00,measured,2,17,14,local_financial_validity_16,local_financial_validity,pi_valid,account,individual_policy,16,,,,none,monolithic,1,local_financial_validity_16,groth16,56,0.01998845900016022,0.2853273020000415,0.24394118800000797,0.0,0.5492569490002097,806,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:07.690613+00:00,measured,2,17,15,state_transition_and_conservation_64,state_transition_and_conservation,pi_trans,account,individual_policy,64,,,,none,monolithic,1,state_transition_and_conservation_64,groth16,329,0.021996695999860094,0.2857007259999591,0.2439332670001022,0.0,0.5516306889999214,804,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:08.246249+00:00,measured,2,17,16,state_transition_and_conservation_16,state_transition_and_conservation,pi_trans,account,individual_policy,16,,,,none,monolithic,1,state_transition_and_conservation_16,groth16,89,0.01902405100008764,0.2877547390003201,0.2482404630000019,0.0,0.5550192530004097,803,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:09.262141+00:00,measured,2,17,17,merkle_membership_depth_32,merkle_membership,pi_mem,token,individual_policy,,32,,,none,monolithic,1,merkle_membership_depth_32,groth16,16640,0.04466477300002225,0.7102597389998664,0.2602035310001156,0.0,1.0151280430000043,806,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:09.850580+00:00,measured,2,17,18,local_validity_and_operating_limit_64,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,64,,valid_limit_b64,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_64,groth16,467,0.023723308000171528,0.3025884639996548,0.2615248940001038,0.0,0.5878366659999301,807,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:10.871758+00:00,measured,2,17,19,token_policy_bundle_32_depth_32,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,32,token_bundle_b32_d32,baseline,shared_witness,monolithic,1,token_policy_bundle_32_depth_32,groth16,18005,0.051645004999954836,0.6938058509999792,0.2749904610000158,0.0,1.0204413169999498,804,261,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:11.442749+00:00,measured,2,17,20,state_transition_and_conservation_32,state_transition_and_conservation,pi_trans,account,individual_policy,32,,,,none,monolithic,1,state_transition_and_conservation_32,groth16,169,0.01999403199988592,0.2815642040000057,0.2688164719997985,0.0,0.5703747079996901,805,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:12.074478+00:00,measured,2,17,21,operating_limit_64,operating_limit,pi_limit,account,individual_policy,64,,,,none,monolithic,1,operating_limit_64,groth16,332,0.023575834999974177,0.3449862879997454,0.26250646199969196,0.0,0.6310685849994115,804,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:12.912111+00:00,measured,2,17,22,merkle_membership_depth_16,merkle_membership,pi_mem,token,individual_policy,,16,,,none,monolithic,1,merkle_membership_depth_16,groth16,8320,0.0411147519998849,0.5304585659996519,0.2653835830001299,0.0,0.8369569009996667,805,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:13.476263+00:00,measured,2,17,23,privacy_budget_16,privacy_budget,pi_budget,account,individual_policy,16,,,,none,monolithic,1,privacy_budget_16,groth16,92,0.021073433000310615,0.26917417799995746,0.27328259000023536,0.0,0.5635302010005034,807,11,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:14.058815+00:00,measured,2,17,24,account_policy_with_privacy_budget_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,32,,account_budget_b32,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_32,groth16,485,0.02010205299984591,0.3070698659998925,0.25471229000004314,0.0,0.5818842089997815,807,30,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:16.613402+00:00,measured,2,17,25,separate_token_bundle_32_depth_8,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,8,token_bundle_b32_d8,baseline,unbound,separate,4,merkle_membership_depth_8;nullifier_correctness_poseidon;local_financial_validity_32;privacy_budget_32,groth16,4953,0.11044355100011671,1.3447551949998342,1.0964622450001116,0.0,2.5516609910000625,3213,267,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:17.244282+00:00,measured,2,17,26,nullifier_correctness_poseidon,nullifier_correctness,pi_null,token,individual_policy,,,,,none,monolithic,1,nullifier_correctness_poseidon,groth16,517,0.033848148999823024,0.3277392330001021,0.2686413790002007,0.0,0.6302287610001258,803,164,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:19.527776+00:00,measured,2,17,27,separate_account_budget_16,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,16,,account_budget_b16,baseline,unbound,separate,4,local_financial_validity_16;state_transition_and_conservation_16;operating_limit_16;privacy_budget_16,groth16,329,0.07743970999990779,1.17394585700049,1.029774544999782,0.0,2.2811601120001797,3223,29,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:20.125293+00:00,measured,2,17,28,privacy_budget_32,privacy_budget,pi_budget,account,individual_policy,32,,,,none,monolithic,1,privacy_budget_32,groth16,172,0.021536204000312864,0.30478913300021304,0.27051857400010704,0.0,0.5968439110006329,806,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:20.929034+00:00,measured,2,17,29,token_policy_bundle_32_depth_8,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,8,token_bundle_b32_d8,baseline,shared_witness,monolithic,1,token_policy_bundle_32_depth_8,groth16,5525,0.047647102999690105,0.49699856600000203,0.2581625930001792,0.0,0.8028082619998713,806,261,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:22.681879+00:00,measured,2,17,30,separate_account_core_16,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition_baseline,16,,account_core_b16,baseline,unbound,separate,3,local_financial_validity_16;state_transition_and_conservation_16;operating_limit_16,groth16,237,0.06200938100027997,0.9087903109993931,0.7804463649995341,0.0,1.7512460569992072,2410,18,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:25.012835+00:00,measured,2,17,31,separate_account_budget_64,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,64,,account_budget_b64,baseline,unbound,separate,4,local_financial_validity_64;state_transition_and_conservation_64;operating_limit_64;privacy_budget_64,groth16,1193,0.08717723500058128,1.1937299749997692,1.047485852000591,0.0,2.3283930620009414,3219,58,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:25.586288+00:00,measured,2,17,32,local_validity_and_operating_limit_16,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,16,,valid_limit_b16,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_16,groth16,131,0.020883768999738095,0.28887180599986095,0.2628258919999098,0.0,0.5725814669995088,808,12,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:26.171952+00:00,measured,2,17,33,privacy_budget_64,privacy_budget,pi_budget,account,individual_policy,64,,,,none,monolithic,1,privacy_budget_64,groth16,332,0.02051230699998996,0.3047588720000931,0.2597877050002353,0.0,0.5850588840003184,805,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:26.783507+00:00,measured,2,17,34,account_policy_core_32,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition,32,,account_core_b32,baseline,shared_witness,monolithic,1,account_policy_core_32,groth16,346,0.02102583499981847,0.3125996009998744,0.27732520899962765,0.0,0.6109506449993205,806,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:27.370818+00:00,measured,2,17,35,account_policy_core_16,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition,16,,account_core_b16,baseline,shared_witness,monolithic,1,account_policy_core_16,groth16,186,0.019336130999818124,0.29539689000012004,0.2719834549998268,0.0,0.586716475999765,806,12,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:28.515408+00:00,measured,2,17,36,separate_valid_limit_16,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,16,,valid_limit_b16,baseline,unbound,separate,2,local_financial_validity_16;operating_limit_16,groth16,148,0.04037056599963762,0.5828077269998175,0.5203149129997655,0.0,1.1434932059992207,1603,15,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:29.278544+00:00,measured,2,17,37,merkle_membership_depth_8,merkle_membership,pi_mem,token,individual_policy,,8,,,none,monolithic,1,merkle_membership_depth_8,groth16,4160,0.0386789500003033,0.4508045719999245,0.2729569210000591,0.0,0.7624404430002869,805,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:29.933685+00:00,measured,2,17,38,linked_valid_limit_monolithic_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,32,,valid_limit_b32,commitment_linked,tx_tag,monolithic,1,linked_valid_limit_monolithic_32,groth16,1210,0.042282236000119156,0.3387045270001181,0.2733409819998087,2.1189998733461834e-06,0.6543298639999193,804,98,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:32.557773+00:00,measured,2,17,39,separate_token_bundle_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,16,token_bundle_b32_d16,baseline,unbound,separate,4,merkle_membership_depth_16;nullifier_correctness_poseidon;local_financial_validity_32;privacy_budget_32,groth16,9113,0.10834863900072378,1.4239057940003477,1.0896951080003419,0.0,2.6219495410014133,3221,267,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:34.374488+00:00,measured,2,17,40,separate_account_core_32,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition_baseline,32,,account_core_b32,baseline,unbound,separate,3,local_financial_validity_32;state_transition_and_conservation_32;operating_limit_32,groth16,445,0.059977969999636116,0.9493809630002943,0.8056686419995458,0.0,1.8150275749994762,2410,22,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:37.338642+00:00,measured,2,17,41,linked_separate_token_bundle_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,16,token_bundle_b32_d16,commitment_linked,tx_tag,separate,4,linked_token_bundle_membership_32_depth_16;linked_token_bundle_nullifier_32_depth_16;linked_token_bundle_validity_32_depth_16;linked_token_bundle_budget_32_depth_16,groth16,15434,0.2400811900001827,1.6163219639997806,1.1033784449996347,3.2099997042678297e-06,2.959784808999302,3221,1368,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:37.917439+00:00,measured,2,17,42,local_financial_validity_32,local_financial_validity,pi_valid,account,individual_policy,32,,,,none,monolithic,1,local_financial_validity_32,groth16,104,0.021790454999973008,0.30105599899980007,0.25532896000004257,0.0,0.5781754139998156,806,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:39.178690+00:00,measured,2,17,43,linked_separate_valid_limit_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,32,,valid_limit_b32,commitment_linked,tx_tag,separate,2,linked_valid_limit_validity_32;linked_valid_limit_limit_32,groth16,2210,0.08358299200017427,0.6708680310002819,0.5052901789999851,2.638999831106048e-06,1.2597438410002724,1611,196,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:39.744310+00:00,measured,2,17,44,account_policy_with_privacy_budget_16,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,16,,account_budget_b16,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_16,groth16,261,0.020167594999747962,0.2949549150002895,0.2499081619998833,0.0,0.5650306719999207,806,21,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:40.342233+00:00,measured,2,17,45,account_policy_with_privacy_budget_64,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,64,,account_budget_b64,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_64,groth16,933,0.021436105000248062,0.3094973590000336,0.26638173600031223,0.0,0.5973152000005939,805,50,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:43.126520+00:00,measured,2,17,46,linked_separate_account_budget_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,32,,account_budget_b32,commitment_linked,tx_tag,separate,4,linked_account_budget_validity_32;linked_account_budget_transition_32;linked_account_budget_limit_32;linked_account_budget_budget_32,groth16,6333,0.237173934999646,1.4495983930000875,1.094137411000247,2.6759998945635743e-06,2.780912414999875,3216,444,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:45.344314+00:00,measured,2,18,1,separate_account_budget_16,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,16,,account_budget_b16,baseline,unbound,separate,4,local_financial_validity_16;state_transition_and_conservation_16;operating_limit_16;privacy_budget_16,groth16,329,0.08022116299980553,1.1404005989993493,0.9950136769998608,0.0,2.2156354389990156,3219,29,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:46.053203+00:00,measured,2,18,2,merkle_membership_depth_8,merkle_membership,pi_mem,token,individual_policy,,8,,,none,monolithic,1,merkle_membership_depth_8,groth16,4160,0.038945908000187046,0.422198300999753,0.2468451660001847,0.0,0.7079893750001247,803,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:46.791222+00:00,measured,2,18,3,token_policy_bundle_32_depth_8,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,8,token_bundle_b32_d8,baseline,shared_witness,monolithic,1,token_policy_bundle_32_depth_8,groth16,5525,0.043369051000354375,0.4380891939999856,0.25590953100027036,0.0,0.7373677760006103,807,261,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:47.375714+00:00,measured,2,18,4,account_policy_with_privacy_budget_16,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,16,,account_budget_b16,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_16,groth16,261,0.01938315200004581,0.2987418880002224,0.26576362900004824,0.0,0.5838886690003164,804,21,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:47.985793+00:00,measured,2,18,5,account_policy_with_privacy_budget_64,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,64,,account_budget_b64,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_64,groth16,933,0.024876562999907037,0.31311611000000994,0.27145980299974326,0.0,0.6094524759996602,804,50,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:49.756960+00:00,measured,2,18,6,separate_account_core_32,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition_baseline,32,,account_core_b32,baseline,unbound,separate,3,local_financial_validity_32;state_transition_and_conservation_32;operating_limit_32,groth16,445,0.06558446600001844,0.9157925310000792,0.788168238000253,0.0,1.7695452350003507,2410,22,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:50.340249+00:00,measured,2,18,7,operating_limit_64,operating_limit,pi_limit,account,individual_policy,64,,,,none,monolithic,1,operating_limit_64,groth16,332,0.022341247999975167,0.2910825149997436,0.26919060099999115,0.0,0.5826143639997099,809,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:50:50.900950+00:00,measured,2,18,8,state_transition_and_conservation_16,state_transition_and_conservation,pi_trans,account,individual_policy,16,,,,none,monolithic,1,state_transition_and_conservation_16,groth16,89,0.021904275999986567,0.2792339650000031,0.25895011400007206,0.0,0.5600883550000617,804,3,True,,True,ok,
